Satzart;Wahlkreis;Land;Regierungsbezirk;Kreis;Verbandsgemeinde;Gemeinde;Kennziffer Briefwahlzugehörigkeit;Name;Textkennzeichen
60;249;9;6;77;5623;132;0;Gössenheim;64
60;249;9;6;77;5623;133;0;Gräfendorf;64
60;249;9;6;77;5623;149;0;Karsbach;64
60;249;9;6;77;5624;164;0;Neuendorf;64
60;249;9;6;77;5624;166;0;Neustadt a.Main;64
60;249;9;6;77;5624;172;0;Rechtenbach;64
60;249;9;6;77;5624;186;0;Steinfeld;64
60;249;9;6;77;5625;142;0;Himmelstadt;64
60;249;9;6;77;5625;175;0;Retzstadt;64
60;249;9;6;77;5625;189;0;Thüngen, M;60
60;249;9;6;77;5625;203;0;Zellingen, M;60
60;249;9;6;77;5656;165;0;Neuhütten;64
60;249;9;6;77;5656;170;0;Partenstein;64
60;249;9;6;77;5656;200;0;Wiesthal;64
60;250;9;6;62;0;0;0;Schweinfurt;61
60;250;9;6;75;117;117;0;Dettelbach, St;63
60;250;9;6;75;127;127;0;Geiselwind, M;60
60;250;9;6;75;141;141;0;Kitzingen, GKSt;67
60;250;9;6;75;144;144;0;Mainbernheim, St;63
60;250;9;6;75;158;158;0;Prichsenstadt, St;63
60;250;9;6;75;165;165;0;Schwarzach a.Main, M;60
60;250;9;6;75;5614;111;0;Abtswind, M;60
60;250;9;6;75;5614;116;0;Castell;64
60;250;9;6;75;5614;162;0;Rüdenhausen, M;60
60;250;9;6;75;5614;178;0;Wiesentheid, M;60
60;250;9;6;75;5615;131;0;Großlangheim, M;60
60;250;9;6;75;5615;142;0;Kleinlangheim, M;60
60;250;9;6;75;5615;177;0;Wiesenbronn;64
60;250;9;6;75;5616;139;0;Iphofen, St;63
60;250;9;6;75;5616;148;0;Markt Einersheim, M;60
60;250;9;6;75;5616;161;0;Rödelsee;64
60;250;9;6;75;5616;179;0;Willanzheim, M;60
60;250;9;6;75;5617;112;0;Albertshofen;64
60;250;9;6;75;5617;113;0;Biebelried;64
60;250;9;6;75;5617;114;0;Buchbrunn;64
60;250;9;6;75;5617;146;0;Mainstockheim;64
60;250;9;6;75;5617;170;0;Sulzfeld a.Main;64
60;250;9;6;75;5618;147;0;Marktbreit, St;63
60;250;9;6;75;5618;149;0;Marktsteft, St;63
60;250;9;6;75;5618;150;0;Martinsheim;64
60;250;9;6;75;5618;156;0;Obernbreit, M;60
60;250;9;6;75;5618;166;0;Segnitz;64
60;250;9;6;75;5618;167;0;Seinsheim, M;60
60;250;9;6;75;5619;155;0;Nordheim a.Main;64
60;250;9;6;75;5619;169;0;Sommerach;64
60;250;9;6;75;5619;174;0;Volkach, St;63
60;250;9;6;78;115;115;0;Bergrheinfeld;64
60;250;9;6;78;123;123;0;Dittelbrunn;64
60;250;9;6;78;128;128;0;Euerbach;64
60;250;9;6;78;132;132;0;Geldersheim;64
60;250;9;6;78;135;135;0;Gochsheim;64
60;250;9;6;78;136;136;0;Grafenrheinfeld;64
60;250;9;6;78;138;138;0;Grettstadt;64
60;250;9;6;78;150;150;0;Kolitzheim;64
60;250;9;6;78;160;160;0;Niederwerrn;64
60;250;9;6;78;168;168;0;Poppenhausen;64
60;250;9;6;78;170;170;0;Röthlein;64
60;250;9;6;78;174;174;0;Schonungen;64
60;250;9;6;78;176;176;0;Schwebheim;64
60;250;9;6;78;178;178;0;Sennfeld;64
60;250;9;6;78;181;181;0;Stadtlauringen, M;60
60;250;9;6;78;186;186;0;Üchtelhausen;64
60;250;9;6;78;190;190;0;Waigolshausen;64
60;250;9;6;78;192;192;0;Wasserlosen;64
60;250;9;6;78;193;193;0;Werneck, M;60
60;250;9;6;78;5642;122;0;Dingolshausen;64
60;250;9;6;78;5642;124;0;Donnersdorf;64
60;250;9;6;78;5642;130;0;Frankenwinheim;64
60;250;9;6;78;5642;134;0;Gerolzhofen, St;63
60;250;9;6;78;5642;153;0;Lülsfeld;64
60;250;9;6;78;5642;157;0;Michelau i.Steigerwald;64
60;250;9;6;78;5642;164;0;Oberschwarzach, M;60
60;250;9;6;78;5642;183;0;Sulzheim;64
60;250;9;6;78;5643;175;0;Schwanfeld;64
60;250;9;6;78;5643;196;0;Wipfeld;64
60;251;9;6;63;0;0;0;Würzburg;61
60;251;9;6;79;126;126;0;Eisingen;64
60;251;9;6;79;134;134;0;Gaukönigshofen;64
60;251;9;6;79;136;136;0;Gerbrunn;64
60;251;9;6;79;142;142;0;Güntersleben;64
60;251;9;6;79;143;143;0;Hausen b.Würzburg;64
60;251;9;6;79;147;147;0;Höchberg, M;60
60;251;9;6;79;155;155;0;Kleinrinderfeld;64
60;251;9;6;79;156;156;0;Kürnach;64
60;251;9;6;79;164;164;0;Neubrunn, M;60
60;251;9;6;79;170;170;0;Ochsenfurt, St;63
60;251;9;6;79;175;175;0;Randersacker, M;60
60;251;9;6;79;176;176;0;Reichenberg, M;60
60;251;9;6;79;180;180;0;Rimpar, M;60
60;251;9;6;79;185;185;0;Rottendorf;64
60;251;9;6;79;193;193;0;Theilheim;64
60;251;9;6;79;194;194;0;Thüngersheim;64
60;251;9;6;79;200;200;0;Leinach;64
60;251;9;6;79;201;201;0;Unterpleichfeld;64
60;251;9;6;79;202;202;0;Veitshöchheim;64
60;251;9;6;79;204;204;0;Waldbrunn;64
60;251;9;6;79;205;205;0;Waldbüttelbrunn;64
60;251;9;6;79;209;209;0;Zell a.Main, M;60
60;251;9;6;79;5644;114;0;Aub, St;63
60;251;9;6;79;5644;135;0;Gelchsheim, M;60
60;251;9;6;79;5644;188;0;Sonderhofen;64
60;251;9;6;79;5645;117;0;Bergtheim;64
60;251;9;6;79;5645;169;0;Oberpleichfeld;64
60;251;9;6;79;5646;124;0;Eibelstadt, St;63
60;251;9;6;79;5646;131;0;Frickenhausen a.Main, M;60
60;251;9;6;79;5646;187;0;Sommerhausen, M;60
60;251;9;6;79;5646;206;0;Winterhausen, M;60
60;251;9;6;79;5647;130;0;Estenfeld;64
60;251;9;6;79;5647;167;0;Eisenheim, M;60
60;251;9;6;79;5647;174;0;Prosselsheim;64
60;251;9;6;79;5648;122;0;Bütthard, M;60
60;251;9;6;79;5648;138;0;Giebelstadt, M;60
60;251;9;6;79;5649;144;0;Helmstadt, M;60
60;251;9;6;79;5649;149;0;Holzkirchen;64
60;251;9;6;79;5649;177;0;Remlingen, M;60
60;251;9;6;79;5649;196;0;Uettingen;64
60;251;9;6;79;5650;137;0;Geroldshausen;64
60;251;9;6;79;5650;153;0;Kirchheim;64
60;251;9;6;79;5651;154;0;Kist;64
60;251;9;6;79;5651;165;0;Altertheim;64
60;251;9;6;79;5652;128;0;Erlabrunn;64
60;251;9;6;79;5652;161;0;Margetshöchheim;64
60;251;9;6;79;5654;118;0;Bieberehren;64
60;251;9;6;79;5654;179;0;Riedenheim;64
60;251;9;6;79;5654;182;0;Röttingen, St;63
60;251;9;6;79;5654;192;0;Tauberrettersheim;64
60;251;9;6;79;5655;141;0;Greußenheim;64
60;251;9;6;79;5655;146;0;Hettstadt;64
60;252;9;7;61;0;0;0;Augsburg;61
60;252;9;7;72;163;163;0;Königsbrunn, St;63
60;253;9;7;71;112;112;0;Affing;64
60;253;9;7;71;113;113;0;Aichach, St;63
60;253;9;7;71;130;130;0;Friedberg, St;63
60;253;9;7;71;140;140;0;Hollenbach;64
60;253;9;7;71;142;142;0;Kissing;64
60;253;9;7;71;145;145;0;Merching;64
60;253;9;7;71;158;158;0;Rehling;64
60;253;9;7;71;160;160;0;Ried;64
60;253;9;7;71;5704;111;0;Adelzhausen;64
60;253;9;7;71;5704;122;0;Dasing;64
60;253;9;7;71;5704;129;0;Eurasburg;64
60;253;9;7;71;5704;149;0;Obergriesbach;64
60;253;9;7;71;5704;165;0;Sielenbach;64
60;253;9;7;71;5705;146;0;Mering, M;60
60;253;9;7;71;5705;163;0;Schmiechen;64
60;253;9;7;71;5705;168;0;Steindorf;64
60;253;9;7;72;111;111;0;Adelsried;64
60;253;9;7;72;115;115;0;Altenmünster;64
60;253;9;7;72;117;117;0;Aystetten;64
60;253;9;7;72;121;121;0;Biberbach, M;60
60;253;9;7;72;125;125;0;Bobingen, St;63
60;253;9;7;72;130;130;0;Diedorf, M;60
60;253;9;7;72;131;131;0;Dinkelscherben, M;60
60;253;9;7;72;141;141;0;Fischach, M;60
60;253;9;7;72;145;145;0;Gablingen;64
60;253;9;7;72;147;147;0;Gersthofen, St;63
60;253;9;7;72;149;149;0;Graben;64
60;253;9;7;72;159;159;0;Horgau;64
60;253;9;7;72;167;167;0;Kutzenhausen;64
60;253;9;7;72;171;171;0;Langweid a.Lech;64
60;253;9;7;72;177;177;0;Meitingen, M;60
60;253;9;7;72;184;184;0;Neusäß, St;63
60;253;9;7;72;200;200;0;Schwabmünchen, St;63
60;253;9;7;72;202;202;0;Stadtbergen, St;63
60;253;9;7;72;207;207;0;Thierhaupten, M;60
60;253;9;7;72;215;215;0;Wehringen;64
60;253;9;7;72;223;223;0;Zusmarshausen, M;60
60;253;9;7;72;5706;114;0;Allmannshofen;64
60;253;9;7;72;5706;134;0;Ehingen;64
60;253;9;7;72;5706;136;0;Ellgau;64
60;253;9;7;72;5706;166;0;Kühlenthal;64
60;253;9;7;72;5706;185;0;Nordendorf;64
60;253;9;7;72;5706;217;0;Westendorf;64
60;253;9;7;72;5707;126;0;Bonstetten;64
60;253;9;7;72;5707;137;0;Emersacker;64
60;253;9;7;72;5707;156;0;Heretsried;64
60;253;9;7;72;5707;216;0;Welden, M;60
60;253;9;7;72;5708;148;0;Gessertshausen;64
60;253;9;7;72;5708;211;0;Ustersbach;64
60;253;9;7;72;5709;168;0;Langenneufnach;64
60;253;9;7;72;5709;178;0;Mickhausen;64
60;253;9;7;72;5709;179;0;Mittelneufnach;64
60;253;9;7;72;5709;197;0;Scherstetten;64
60;253;9;7;72;5709;214;0;Walkertshofen;64
60;253;9;7;72;5710;151;0;Großaitingen;64
60;253;9;7;72;5710;160;0;Kleinaitingen;64
60;253;9;7;72;5710;186;0;Oberottmarshausen;64
60;253;9;7;72;5711;162;0;Klosterlechfeld;64
60;253;9;7;72;5711;209;0;Untermeitingen;64
60;253;9;7;72;5712;157;0;Hiltenfingen;64
60;253;9;7;72;5712;170;0;Langerringen;64
60;254;9;7;71;141;141;0;Inchenhofen, M;60
60;254;9;7;71;5701;114;0;Aindling, M;60
60;254;9;7;71;5701;155;0;Petersdorf;64
60;254;9;7;71;5701;169;0;Todtenweis;64
60;254;9;7;71;5703;144;0;Kühbach, M;60
60;254;9;7;71;5703;162;0;Schiltberg;64
60;254;9;7;71;5771;156;0;Pöttmes, M;60
60;254;9;7;71;5771;176;0;Baar (Schwaben);64
60;254;9;7;73;117;117;0;Bissingen, M;60
60;254;9;7;73;122;122;0;Buttenwiesen;64
60;254;9;7;73;125;125;0;Dillingen a.d.Donau, GKSt;67
60;254;9;7;73;144;144;0;Lauingen (Donau), St;63
60;254;9;7;73;5713;113;0;Bächingen a.d.Brenz;64
60;254;9;7;73;5713;136;0;Gundelfingen a.d.Donau, St;63
60;254;9;7;73;5713;137;0;Haunsheim;64
60;254;9;7;73;5713;153;0;Medlingen;64
60;254;9;7;73;5714;112;0;Bachhagel;64
60;254;9;7;73;5714;170;0;Syrgenstein;64
60;254;9;7;73;5714;187;0;Zöschingen;64
60;254;9;7;73;5715;147;0;Mödingen;64
60;254;9;7;73;5715;183;0;Wittislingen, M;60
60;254;9;7;73;5715;186;0;Ziertheim;64
60;254;9;7;73;5716;119;0;Blindheim;64
60;254;9;7;73;5716;139;0;Höchstädt a.d.Donau, St;63
60;254;9;7;73;5716;146;0;Lutzingen;64
60;254;9;7;73;5716;150;0;Finningen;64
60;254;9;7;73;5716;164;0;Schwenningen;64
60;254;9;7;73;5718;116;0;Binswangen;64
60;254;9;7;73;5718;143;0;Laugna;64
60;254;9;7;73;5718;179;0;Villenbach;64
60;254;9;7;73;5718;182;0;Wertingen, St;63
60;254;9;7;73;5718;188;0;Zusamaltheim;64
60;254;9;7;73;5719;111;0;Aislingen, M;60
60;254;9;7;73;5719;133;0;Glött;64
60;254;9;7;73;5719;140;0;Holzheim;64
60;254;9;7;79;115;115;0;Asbach-Bäumenheim;64
60;254;9;7;79;131;131;0;Donauwörth, GKSt;67
60;254;9;7;79;147;147;0;Fremdingen;64
60;254;9;7;79;155;155;0;Harburg (Schwaben), St;63
60;254;9;7;79;169;169;0;Kaisheim, M;60
60;254;9;7;79;178;178;0;Marxheim;64
60;254;9;7;79;181;181;0;Mertingen;64
60;254;9;7;79;185;185;0;Möttingen;64
60;254;9;7;79;194;194;0;Nördlingen, GKSt;67
60;254;9;7;79;196;196;0;Oberndorf a.Lech;64
60;254;9;7;79;218;218;0;Tapfheim;64
60;254;9;7;79;5720;176;0;Maihingen;64
60;254;9;7;79;5720;177;0;Marktoffingen;64
60;254;9;7;79;5720;224;0;Wallerstein, M;60
60;254;9;7;79;5721;117;0;Auhausen;64
60;254;9;7;79;5721;138;0;Ehingen a.Ries;64
60;254;9;7;79;5721;154;0;Hainsfarth;64
60;254;9;7;79;5721;180;0;Megesheim;64
60;254;9;7;79;5721;188;0;Munningen;64
60;254;9;7;79;5721;197;0;Oettingen i.Bay., St;63
60;254;9;7;79;5722;111;0;Alerheim;64
60;254;9;7;79;5722;112;0;Amerdingen;64
60;254;9;7;79;5722;130;0;Deiningen;64
60;254;9;7;79;5722;136;0;Ederheim;64
60;254;9;7;79;5722;146;0;Forheim;64
60;254;9;7;79;5722;162;0;Hohenaltheim;64
60;254;9;7;79;5722;184;0;Mönchsdeggingen;64
60;254;9;7;79;5722;203;0;Reimlingen;64
60;254;9;7;79;5722;226;0;Wechingen;64
60;254;9;7;79;5723;148;0;Fünfstetten;64
60;254;9;7;79;5723;167;0;Huisheim;64
60;254;9;7;79;5723;198;0;Otting;64
60;254;9;7;79;5723;228;0;Wemding, St;63
60;254;9;7;79;5723;231;0;Wolferstadt;64
60;254;9;7;79;5724;126;0;Buchdorf;64
60;254;9;7;79;5724;129;0;Daiting;64
60;254;9;7;79;5724;186;0;Monheim, St;63
60;254;9;7;79;5724;206;0;Rögling;64
60;254;9;7;79;5724;217;0;Tagmersheim;64
60;254;9;7;79;5725;149;0;Genderkingen;64
60;254;9;7;79;5725;163;0;Holzheim;64
60;254;9;7;79;5725;187;0;Münster;64
60;254;9;7;79;5725;192;0;Niederschönenfeld;64
60;254;9;7;79;5725;201;0;Rain, St;63
60;255;9;7;74;116;116;0;Ursberg;64
60;255;9;7;74;119;119;0;Bibertal;64
60;255;9;7;74;121;121;0;Burgau, St;63
60;255;9;7;74;122;122;0;Burtenbach, M;60
60;255;9;7;74;135;135;0;Günzburg, GKSt;67
60;255;9;7;74;144;144;0;Jettingen-Scheppach, M;60
60;255;9;7;74;145;145;0;Kammeltal;64
60;255;9;7;74;150;150;0;Krumbach (Schwaben), St;63
60;255;9;7;74;155;155;0;Leipheim, St;63
60;255;9;7;74;162;162;0;Neuburg a.d.Kammel, M;60
60;255;9;7;74;5727;136;0;Gundremmingen;64
60;255;9;7;74;5727;171;0;Offingen, M;60
60;255;9;7;74;5727;174;0;Rettenbach;64
60;255;9;7;74;5728;127;0;Dürrlauingen;64
60;255;9;7;74;5728;140;0;Haldenwang;64
60;255;9;7;74;5728;151;0;Landensberg;64
60;255;9;7;74;5728;178;0;Röfingen;64
60;255;9;7;74;5728;196;0;Winterbach;64
60;255;9;7;74;5729;118;0;Bubesheim;64
60;255;9;7;74;5729;148;0;Kötz;64
60;255;9;7;74;5730;133;0;Ellzee;64
60;255;9;7;74;5730;143;0;Ichenhausen, St;63
60;255;9;7;74;5730;191;0;Waldstetten, M;60
60;255;9;7;74;5731;111;0;Aletshausen;64
60;255;9;7;74;5731;117;0;Breitenthal;64
60;255;9;7;74;5731;124;0;Deisenhausen;64
60;255;9;7;74;5731;129;0;Ebershausen;64
60;255;9;7;74;5731;189;0;Wiesenbach;64
60;255;9;7;74;5731;192;0;Waltenhausen;64
60;255;9;7;74;5732;115;0;Balzhausen;64
60;255;9;7;74;5732;160;0;Münsterhausen, M;60
60;255;9;7;74;5732;185;0;Thannhausen, St;63
60;255;9;7;74;5733;166;0;Aichen;64
60;255;9;7;74;5733;198;0;Ziemetshausen, M;60
60;255;9;7;75;115;115;0;Bellenberg;64
60;255;9;7;75;129;129;0;Illertissen, St;63
60;255;9;7;75;134;134;0;Nersingen;64
60;255;9;7;75;135;135;0;Neu-Ulm, GKSt;67
60;255;9;7;75;139;139;0;Elchingen;64
60;255;9;7;75;149;149;0;Roggenburg;64
60;255;9;7;75;152;152;0;Senden, St;63
60;255;9;7;75;162;162;0;Vöhringen, St;63
60;255;9;7;75;164;164;0;Weißenhorn, St;63
60;255;9;7;75;5739;126;0;Holzheim;64
60;255;9;7;75;5739;143;0;Pfaffenhofen a.d.Roth, M;60
60;255;9;7;75;5740;111;0;Altenstadt, M;60
60;255;9;7;75;5740;132;0;Kellmünz a.d.Iller, M;60
60;255;9;7;75;5740;142;0;Osterberg;64
60;255;9;7;75;5741;118;0;Buch, M;60
60;255;9;7;75;5741;141;0;Oberroth;64
60;255;9;7;75;5741;161;0;Unterroth;64
60;255;9;7;78;5758;115;0;Babenhausen, M;60
60;255;9;7;78;5758;130;0;Egg a.d.Günz;64
60;255;9;7;78;5758;157;0;Kirchhaslach;64
60;255;9;7;78;5758;184;0;Oberschönegg;64
60;255;9;7;78;5758;217;0;Winterrieden;64
60;255;9;7;78;5758;221;0;Kettershausen;64
60;255;9;7;78;5759;121;0;Breitenbrunn;64
60;255;9;7;78;5759;183;0;Oberrieden;64
60;255;9;7;78;5759;187;0;Pfaffenhausen, M;60
60;255;9;7;78;5759;190;0;Salgen;64
60;255;9;7;78;5761;120;0;Boos;64
60;255;9;7;78;5761;139;0;Fellheim;64
60;255;9;7;78;5761;150;0;Heimertingen;64
60;255;9;7;78;5761;177;0;Niederrieden;64
60;255;9;7;78;5761;188;0;Pleß;64
60;255;9;7;78;5762;136;0;Erkheim, M;60
60;255;9;7;78;5762;163;0;Lauben;64
60;255;9;7;78;5762;180;0;Kammlach;64
60;255;9;7;78;5762;214;0;Westerheim;64
60;256;9;7;63;0;0;0;Kempten (Allgäu);61
60;256;9;7;76;111;111;0;Bodolz;64
60;256;9;7;76;114;114;0;Heimenkirch, M;60
60;256;9;7;76;116;116;0;Lindau (Bodensee), GKSt;67
60;256;9;7;76;117;117;0;Lindenberg i.Allgäu, St;63
60;256;9;7;76;120;120;0;Nonnenhorn;64
60;256;9;7;76;122;122;0;Opfenbach;64
60;256;9;7;76;125;125;0;Scheidegg, M;60
60;256;9;7;76;128;128;0;Wasserburg (Bodensee);64
60;256;9;7;76;129;129;0;Weiler-Simmerberg, M;60
60;256;9;7;76;131;131;0;Hergatz;64
60;256;9;7;76;5735;115;0;Hergensweiler;64
60;256;9;7;76;5735;126;0;Sigmarszell;64
60;256;9;7;76;5735;130;0;Weißensberg;64
60;256;9;7;76;5737;112;0;Gestratz;64
60;256;9;7;76;5737;113;0;Grünenbach;64
60;256;9;7;76;5737;118;0;Maierhöfen;64
60;256;9;7;76;5737;124;0;Röthenbach (Allgäu);64
60;256;9;7;76;5738;121;0;Oberreute;64
60;256;9;7;76;5738;127;0;Stiefenhofen;64
60;256;9;7;80;112;112;0;Altusried, M;60
60;256;9;7;80;114;114;0;Betzigau;64
60;256;9;7;80;115;115;0;Blaichach;64
60;256;9;7;80;117;117;0;Buchenberg, M;60
60;256;9;7;80;118;118;0;Burgberg i.Allgäu;64
60;256;9;7;80;119;119;0;Dietmannsried, M;60
60;256;9;7;80;120;120;0;Durach;64
60;256;9;7;80;122;122;0;Haldenwang;64
60;256;9;7;80;123;123;0;Bad Hindelang, M;60
60;256;9;7;80;124;124;0;Immenstadt i.Allgäu, St;63
60;256;9;7;80;125;125;0;Lauben;64
60;256;9;7;80;128;128;0;Oy-Mittelberg;64
60;256;9;7;80;132;132;0;Oberstaufen, M;60
60;256;9;7;80;133;133;0;Oberstdorf, M;60
60;256;9;7;80;137;137;0;Rettenberg;64
60;256;9;7;80;139;139;0;Sonthofen, St;63
60;256;9;7;80;140;140;0;Sulzberg, M;60
60;256;9;7;80;143;143;0;Waltenhofen;64
60;256;9;7;80;145;145;0;Wertach, M;60
60;256;9;7;80;146;146;0;Wiggensbach, M;60
60;256;9;7;80;147;147;0;Wildpoldsried;64
60;256;9;7;80;5742;116;0;Bolsterlang;64
60;256;9;7;80;5742;131;0;Obermaiselstein;64
60;256;9;7;80;5742;134;0;Ofterschwang;64
60;256;9;7;80;5745;127;0;Missen-Wilhams;64
60;256;9;7;80;5745;144;0;Weitnau, M;60
60;256;9;7;80;5742;113;42;Balderschwang;64
60;256;9;7;80;5742;121;42;Fischen i.Allgäu;64
60;256;9;7;80;5742;999;42;Briefwahl Gemeinden Balderschwang und Fischen i.Allgäu;74
60;257;9;7;62;0;0;0;Kaufbeuren;61
60;257;9;7;64;0;0;0;Memmingen;61
60;257;9;7;77;129;129;0;Füssen, St;63
60;257;9;7;77;130;130;0;Germaringen;64
60;257;9;7;77;147;147;0;Lechbruck am See;64
60;257;9;7;77;151;151;0;Marktoberdorf, St;63
60;257;9;7;77;152;152;0;Mauerstetten;64
60;257;9;7;77;153;153;0;Nesselwang, M;60
60;257;9;7;77;159;159;0;Pfronten;64
60;257;9;7;77;165;165;0;Ronsberg, M;60
60;257;9;7;77;169;169;0;Schwangau;64
60;257;9;7;77;173;173;0;Halblech;64
60;257;9;7;77;5748;121;0;Buchloe, St;63
60;257;9;7;77;5748;140;0;Jengen;64
60;257;9;7;77;5748;145;0;Lamerdingen;64
60;257;9;7;77;5748;177;0;Waal, M;60
60;257;9;7;77;5749;139;0;Irsee, M;60
60;257;9;7;77;5749;158;0;Pforzen;64
60;257;9;7;77;5749;164;0;Rieden;64
60;257;9;7;77;5751;141;0;Kaltental, M;60
60;257;9;7;77;5751;155;0;Oberostendorf;64
60;257;9;7;77;5751;157;0;Osterzell;64
60;257;9;7;77;5751;172;0;Stöttwang;64
60;257;9;7;77;5751;182;0;Westendorf;64
60;257;9;7;77;5752;111;0;Aitrang;64
60;257;9;7;77;5752;112;0;Biessenhofen;64
60;257;9;7;77;5752;118;0;Bidingen;64
60;257;9;7;77;5752;167;0;Ruderatshofen;64
60;257;9;7;77;5753;114;0;Baisweil;64
60;257;9;7;77;5753;124;0;Eggenthal;64
60;257;9;7;77;5753;128;0;Friesenried;64
60;257;9;7;77;5754;138;0;Günzach;64
60;257;9;7;77;5754;154;0;Obergünzburg, M;60
60;257;9;7;77;5754;176;0;Untrasried;64
60;257;9;7;77;5755;131;0;Görisried;64
60;257;9;7;77;5755;144;0;Kraftisried;64
60;257;9;7;77;5755;175;0;Unterthingau, M;60
60;257;9;7;77;5756;125;0;Eisenberg;64
60;257;9;7;77;5756;135;0;Hopferau;64
60;257;9;7;77;5756;149;0;Lengenwang;64
60;257;9;7;77;5756;168;0;Rückholz;64
60;257;9;7;77;5756;170;0;Seeg;64
60;257;9;7;77;5756;179;0;Wald;64
60;257;9;7;77;5770;163;0;Rieden am Forggensee;64
60;257;9;7;77;5770;166;0;Roßhaupten;64
60;257;9;7;77;5772;171;0;Stötten a.Auerberg;64
60;257;9;7;77;5772;183;0;Rettenbach a.Auerberg;64
60;257;9;7;78;116;116;0;Bad Wörishofen, St;63
60;257;9;7;78;123;123;0;Buxheim;64
60;257;9;7;78;137;137;0;Ettringen;64
60;257;9;7;78;168;168;0;Markt Rettenbach, M;60
60;257;9;7;78;169;169;0;Markt Wald, M;60
60;257;9;7;78;173;173;0;Mindelheim, St;63
60;257;9;7;78;196;196;0;Sontheim;64
60;257;9;7;78;204;204;0;Tussenhausen, M;60
60;257;9;7;78;5757;186;0;Ottobeuren, M;60
60;257;9;7;78;5760;134;0;Eppishausen;64
60;257;9;7;78;5760;158;0;Kirchheim i.Schw., M;60
60;257;9;7;78;5764;111;0;Amberg;64
60;257;9;7;78;5764;203;0;Türkheim, M;60
60;257;9;7;78;5764;209;0;Rammingen;64
60;257;9;7;78;5764;216;0;Wiedergeltingen;64
60;257;9;7;78;5765;118;0;Benningen;64
60;257;9;7;78;5765;151;0;Holzgünz;64
60;257;9;7;78;5765;162;0;Lachen;64
60;257;9;7;78;5765;171;0;Memmingerberg;64
60;257;9;7;78;5765;202;0;Trunkelsberg;64
60;257;9;7;78;5765;205;0;Ungerhausen;64
60;257;9;7;78;5766;113;0;Apfeltrach;64
60;257;9;7;78;5766;127;0;Dirlewang, M;60
60;257;9;7;78;5766;199;0;Stetten;64
60;257;9;7;78;5766;207;0;Unteregg;64
60;257;9;7;78;5767;161;0;Kronburg;64
60;257;9;7;78;5767;164;0;Lautrach;64
60;257;9;7;78;5767;165;0;Legau, M;60
60;257;9;7;78;5768;144;0;Bad Grönenbach, M;60
60;257;9;7;78;5768;218;0;Wolfertschwenden;64
60;257;9;7;78;5768;219;0;Woringen;64
60;257;9;7;78;5757;119;57;Böhen;64
60;257;9;7;78;5757;149;57;Hawangen;64
60;257;9;7;78;5757;999;57;Briefwahl Gemeinden Böhen und Hawangen;74
60;258;8;1;11;0;0;0;Stuttgart, Landeshauptstadt (Teil);62
60;259;8;1;11;0;0;0;Stuttgart, Landeshauptstadt (Teil);62
60;260;8;1;15;3;3;0;Böblingen, Stadt;67
60;260;8;1;15;28;28;0;Leonberg, Stadt;67
60;260;8;1;15;29;29;0;Magstadt;64
60;260;8;1;15;41;41;0;Renningen, Stadt;63
60;260;8;1;15;42;42;0;Rutesheim, Stadt;63
60;260;8;1;15;44;44;0;Schönaich;64
60;260;8;1;15;45;45;0;Sindelfingen, Stadt;67
60;260;8;1;15;50;50;0;Weil der Stadt, Stadt;63
60;260;8;1;15;51;51;0;Weil im Schönbuch;64
60;260;8;1;15;52;52;0;Weissach;64
60;260;8;1;15;5001;1;0;Aidlingen;64
60;260;8;1;15;5001;54;0;Grafenau;64
60;260;8;1;15;5002;13;0;Ehningen;64
60;260;8;1;15;5002;15;0;Gärtringen;64
60;260;8;1;15;5003;10;0;Deckenpfronn;64
60;260;8;1;15;5003;21;0;Herrenberg, Stadt;67
60;260;8;1;15;5003;37;0;Nufringen;64
60;260;8;1;15;5004;2;0;Altdorf;64
60;260;8;1;15;5004;22;0;Hildrizhausen;64
60;260;8;1;15;5004;24;0;Holzgerlingen, Stadt;63
60;260;8;1;15;5005;4;0;Bondorf;64
60;260;8;1;15;5005;16;0;Gäufelden;64
60;260;8;1;15;5005;34;0;Mötzingen;64
60;260;8;1;15;5005;53;0;Jettingen;64
60;261;8;1;16;15;15;0;Denkendorf;64
60;261;8;1;16;19;19;0;Esslingen am Neckar, Stadt;67
60;261;8;1;16;47;47;0;Neuhausen auf den Fildern;64
60;261;8;1;16;72;72;0;Wernau (Neckar), Stadt;63
60;261;8;1;16;76;76;0;Aichwald;64
60;261;8;1;16;80;80;0;Ostfildern, Stadt;67
60;261;8;1;16;5006;4;0;Altbach;64
60;261;8;1;16;5006;14;0;Deizisau;64
60;261;8;1;16;5006;56;0;Plochingen, Stadt;63
60;261;8;1;16;5007;7;0;Baltmannsweiler;64
60;261;8;1;16;5007;27;0;Hochdorf;64
60;261;8;1;16;5007;37;0;Lichtenwald;64
60;261;8;1;16;5007;58;0;Reichenbach an der Fils;64
60;261;8;1;16;5009;35;0;Köngen;64
60;261;8;1;16;5009;71;0;Wendlingen am Neckar, Stadt;63
60;262;8;1;15;5006;46;0;Steinenbronn;64
60;262;8;1;15;5006;48;0;Waldenbuch, Stadt;63
60;262;8;1;16;77;77;0;Filderstadt, Stadt;67
60;262;8;1;16;78;78;0;Leinfelden-Echterdingen, Stadt;67
60;262;8;1;16;81;81;0;Aichtal, Stadt;63
60;262;8;1;16;5001;16;0;Dettingen unter Teck;64
